SK_ID_CURR,TARGET
145989,0.08591248890132727
233362,0.0882929419263887
367617,0.08340132326216822
361148,0.09270546390964556
373153,0.08423011697255077
301209,0.08071046049597207
260289,0.08511127102947308
148913,0.08316041581644296
393168,0.08383409907708174
165907,0.07612095578442342
408658,0.08200715447206672
157590,0.08505189596891956
416435,0.08687492239304248
357891,0.07563725261988859
376343,0.08013938601533266
335446,0.07712736562841485
266173,0.08154977879816364
147390,0.07821144744309634
111277,0.08769094431583264
277746,0.08546737848159924
130440,0.07953148154696556
275800,0.07631113772761261
443360,0.08433353607293916
332952,0.08237237972047749
286859,0.08521190315249767
243301,0.08101218562761989
125505,0.08275863974507208
370735,0.08223021209149797
196962,0.08029414759391383
241244,0.08392814035473849
239952,0.07924255936125825
136583,0.0816111629138865
441576,0.08787905566491873
440085,0.08239003564546268
406963,0.08896073578430506
455482,0.08067269830917201
376503,0.0883099763901604
330145,0.08778511131893088
404380,0.08944633027773825
253975,0.09438361383268044
319170,0.08002762333220631
241577,0.0901891000359628
226691,0.08156097393298667
112124,0.0834948273329927
200552,0.08383450243762268
329626,0.08329281957648745
378110,0.08512485966207747
111356,0.07853257811367918
295431,0.079715262577288
173768,0.08818154247203507
315125,0.07892170424072331
164166,0.0889219499759938
367854,0.08261879705749914
197278,0.07736401050339288
244710,0.08678306243025435
398038,0.08195314428295236
372955,0.08061495220958667
389080,0.07932835650728563
338872,0.07646792693557562
335141,0.07927986479613768
358786,0.08618461200463645
413606,0.07680098242019553
302455,0.08853160559286244
105865,0.08224073295139055
281045,0.08162960418165023
170598,0.08008826964042082
181641,0.07546220605525328
199804,0.08405151750120826
166025,0.087429114652547
417454,0.08962905922299198
107826,0.08224188048116962
350543,0.0854854001291606
307500,0.07769236316450635
377756,0.09009698298276457
254068,0.08172335614354875
373390,0.07996965047014354
127464,0.08011147095399222
326738,0.09325424026683375
201062,0.08654774818190701
209980,0.08080204651795603
337642,0.08667267844784102
175660,0.08390420566101212
294834,0.08432275428958802
218832,0.08217006817729414
194603,0.08685133931769742
223839,0.0838245241374053
412128,0.08766757776581607
242779,0.07619295729018664
273985,0.08711871608303677
177229,0.0864639837959982
102273,0.07823539670279864
299463,0.08889261101558821
331370,0.07752963257097979
450148,0.08336158203010681
359367,0.08951504222008025
160672,0.08474529543800265
201234,0.08126803251849589
179306,0.08571852860296529
322383,0.08680855180486408
349802,0.083499891706445
267466,0.09265459978379714
236727,0.09147906828632754
450291,0.09079595686993405
325969,0.078936580120257
277121,0.08383798772316145
276164,0.08243616042810395
384847,0.085226208750421
156463,0.08549218398961164
314038,0.08019306969938331
368263,0.07693787616365436
203339,0.08619001497403925
365923,0.08766189265142804
255230,0.08587100154382912
407340,0.08100524838185853
135166,0.08315827403780375
295372,0.07780288103275887
225850,0.08397421284556368
445483,0.08472456115819567
311509,0.08210161476111856
286088,0.0911610483358756
255106,0.07697843906478982
288706,0.08142674857916553
276442,0.09066990654398455
341640,0.08844627023855701
265858,0.08255698386560127
216621,0.07898579650790988
268645,0.09428580334049912
235769,0.08099723818388266
108362,0.08039105177127613
379501,0.09032573191451618
189034,0.08244058096655975
432988,0.08775035525057868
123039,0.08440896142085137
138968,0.08964883845008625
174412,0.08203580711170814
142653,0.07782130970643326
237815,0.0822565459590022
315654,0.09117648498241908
162284,0.08550969148835505
257832,0.07540459515193261
385145,0.08168976814871694
261197,0.08678148751665335
345821,0.08397150810869966
362376,0.08899481042428564
335397,0.07921983765583036
430155,0.08540468171840762
312119,0.08989908307449088
412030,0.0892987947306038
224664,0.08362603389552217
208303,0.08149707028623873
153395,0.08133917663710832
115412,0.08460090831758325
215805,0.08635554159630321
117012,0.09050066655714016
332083,0.08294066579026475
162118,0.09575900255294581
301426,0.07978063796245975
445845,0.08647405780341029
266740,0.08644756806582225
233892,0.08438835753298284
212654,0.08533284750513716
265170,0.08001115384185103
245452,0.08152498533152626
454293,0.0841226857416482
253357,0.08360610633302508
260484,0.08114142271854068
402052,0.08737295385130196
165455,0.08065610505116733
250596,0.08250580459947014
192705,0.07845576739689555
264112,0.09027602500882395
247108,0.08781255893253596
428590,0.08069288663495561
255675,0.08228031390723917
367089,0.0857497788926005
157159,0.08156772342757708
216679,0.09117599661498363
192172,0.08774770366428589
130779,0.08458570795232445
183062,0.0857056397208005
455960,0.08191745844797232
198378,0.07619184086660638
351587,0.08933727216063812
353973,0.08317998213319015
361913,0.08209428129182553
387372,0.083401697588287
412456,0.08205347921711151
128116,0.07298111684972931
415001,0.0868007490543622
221311,0.07821821123371928
321548,0.08800702534754193
322841,0.08014565599420154
322893,0.0802770073521608
418585,0.08252168158137078
344835,0.08594157924414192
224757,0.0843850809119925
163989,0.08854767268176196
307963,0.08315304504884091
242851,0.07702975737971836
190117,0.08496537593767747
109984,0.07603047647621211
323475,0.08921068754998682
441778,0.08281504184759492
307416,0.0827622309840062
165846,0.08323778762851719
408483,0.08491804170342566
436528,0.08258820967844678
173588,0.07873943949502961
122477,0.07807956166147945
255733,0.08034729621178559
366884,0.0799220157645046
219057,0.07585087461127227
154839,0.09100075059000912
140705,0.08341232363125546
327393,0.08700997115454118
173959,0.08745237542655271
400584,0.08797298093713371
195129,0.08135447056245838
228813,0.08692712147462824
238278,0.08041196715595529
229357,0.08455088902589764
180702,0.0843040055078911
242858,0.0782866215277866
207027,0.07876189825130389
186094,0.08414139675889232
451160,0.08516482689026832
333845,0.08403774743080712
216433,0.08254218834293141
371333,0.09350369637416273
403715,0.08506539877791697
401092,0.09008666669445568
114772,0.08922878346165473
336938,0.08212709783283863
319602,0.07200514354397938
412775,0.08848073662723387
239746,0.07781069404995467
152171,0.08033599388412793
432553,0.08095895624581939
408993,0.08409194118576709
267380,0.07654041050491933
213675,0.08286118715977875
383184,0.08216768438688712
308827,0.0794663898412694
280777,0.08601067729713222
215395,0.09074869940752046
233512,0.08416039614802463
407978,0.08509606481629337
360199,0.08893574619142398
255948,0.08297088133807809
106054,0.07999857890047808
317210,0.0823139707959865
455695,0.07882104201022626
369184,0.08991680899141581
107801,0.08250113434926712
197959,0.07898797919599834
278469,0.08725424979711974
373778,0.08148162248291665
330791,0.07971866188311448
119115,0.0839057605503926
124095,0.08214502810048237
311683,0.09067069258403265
285354,0.080015828984581
337369,0.08460807145287857
450478,0.09224183281638158
285514,0.08221523991599945
434922,0.0902981089901698
366677,0.0805056918375797
214701,0.08490004403901195
363227,0.08199641428432525
308251,0.07836038862574267
325948,0.09274837787810848
241381,0.08966849666719488
419173,0.07956777656110459
196623,0.08934328009045198
333388,0.07987208132434356
320305,0.08793762388114132
370323,0.07420109132844409
146176,0.0878379990998945
115415,0.08121397764093934
147942,0.08612274190548178
220019,0.08000170349144617
247646,0.08263688011692503
186743,0.07989015921905437
340162,0.08207512150754963
288276,0.09046485729299346
424831,0.08071388759500157
145309,0.08275000743346496
415525,0.0818492096863365
360225,0.08319653298905157
226041,0.08057174466739352
267247,0.08870443297506934
175097,0.0811051051345449
244058,0.07750979933779185
251620,0.08765992297859161
147008,0.0799830578299103
328539,0.08443346712557978
122271,0.08326249366770547
121621,0.08931140663684749
359360,0.08529481532152637
336491,0.08606903085071557
149988,0.08167686764661657
446478,0.08534257321848814
407555,0.07737739356099378
203869,0.08660596052355214
275091,0.08590768147691981
141358,0.07933784294464687
333570,0.08892334417419301
248694,0.08249888484947086
316479,0.08639377750948803
128957,0.08555318895519651
284348,0.0815606811644501
208948,0.08441834089099048
253945,0.08617763857054374
405120,0.08453705156175804
217250,0.08419259671252795
145383,0.09366987843402762
365497,0.08280578663766484
122984,0.08872959632735167
157292,0.08504557217491762
289667,0.07840464236890143
296428,0.08892009200545725
413984,0.08555251476084906
292043,0.08462157961833906
342860,0.0805095319220779
258560,0.0865339312840044
234025,0.08206394798480598
207727,0.07933152041440265
227058,0.08959556691673772
411969,0.08115709211694158
349187,0.08416245607070046
346201,0.08582343707363818
429373,0.07649795616355116
241797,0.08453144074715449
335198,0.08392232493920193
389225,0.08555875260593422
253555,0.08418343631046447
404771,0.0825908034092074
404818,0.08293665527713485
255706,0.07739555430966957
408990,0.07848042204706959
250878,0.07878031535204491
456170,0.07555102147845356
154158,0.07585815545547352
104611,0.08142197230700456
397507,0.0859828082046871
242816,0.09227406823345012
403802,0.08909785728306048
405671,0.09368777907234253
171181,0.08299526520147697
287804,0.08047945161035391
406138,0.08802030266051564
403527,0.08263372523046088
158114,0.08840792861633683
432452,0.08203017434194365
363777,0.0811133046423391
147792,0.0855160017846793
252840,0.07854502094432206
368645,0.08285831902703188
443460,0.08330398703062424
221223,0.0844371824664509
349855,0.09062243687674823
294141,0.07842322601092848
346860,0.08472017721581447
146097,0.08072865352654113
320869,0.08608156687956088
211986,0.07823682896520719
194229,0.08964600768619424
184831,0.08282757458740354
371207,0.08823567599673554
441081,0.0851708402467714
278673,0.08447804787480641
198775,0.08447409999547145
445938,0.0738482547366211
342239,0.08180326795169293
336986,0.08079276226142348
176537,0.08484114071917097
274348,0.08385984303130739
402454,0.09150542550253207
350599,0.08986914035544186
414830,0.08261507732407705
185249,0.09045127165593565
394132,0.0907008176939709
144665,0.08360808865171424
420853,0.08345255880855566
179967,0.0803262154405427
267716,0.08298893266827087
155988,0.0859029265817808
340823,0.07807516659244247
104880,0.08563913927246208
122125,0.09024961385379038
111391,0.0862300392069648
431976,0.07852429884719343
157124,0.08521456265968703
315436,0.08367903166044448
300981,0.09124049379890499
328228,0.08842530082512688
176888,0.0824511234200212
252016,0.09075262199506415
281634,0.08243975695956499
424734,0.09010646590651164
313334,0.08167187367067921
331141,0.08721357332007652
427156,0.08620732176146896
436564,0.08488772218245637
283437,0.07709749726767515
376311,0.08286084298500296
150576,0.08551270331951098
234291,0.0883827967810487
355657,0.07829897449265183
103336,0.0849860805873946
435610,0.07599327558033372
227506,0.08690030334049212
450182,0.08021863256895916
204468,0.0796325492974079
280353,0.08725083843981567
327928,0.07743150468729944
448770,0.08597454379569758
302425,0.08380583821077851
383191,0.07879092970446086
395459,0.0911389206275805
238702,0.0887622290177451
113957,0.08213635994738569
231290,0.08463064947099254
150889,0.08200849712033008
434920,0.07802876999833334
193726,0.08533841792683194
373118,0.08845992372350839
218476,0.08601621221469537
137590,0.08238769733976475
154241,0.07699006832077973
153710,0.08983375933181714
308023,0.07463417415370965
310972,0.08316322634517646
228682,0.08298187397504744
397128,0.08425736103788364
142120,0.07431113834765433
269067,0.08872349035521068
285367,0.08623817641696865
318268,0.09194774628374253
424780,0.08486592848558291
435308,0.09000641092333113
339121,0.08412226385517191
355355,0.07886129370336156
157970,0.08462681700266023
292181,0.08738335626941399
355981,0.08381702390005075
123619,0.08673450897920065
108668,0.08437777199086685
254040,0.08003428141846339
318946,0.0882397511449963
317940,0.08207830711027884
317237,0.08972743598631086
179630,0.08733594231119594
297681,0.0834990108555808
103184,0.08497643613707227
317889,0.08784057276925915
357137,0.08560351565109649
191963,0.09166676051964454
167638,0.08670329284375687
376495,0.08892158445085611
348822,0.08194303181372074
428162,0.09181036816125746
414359,0.08134456752495584
251336,0.08465736594123398
118127,0.08697010616362501
379510,0.08342613348647097
417159,0.07745112352462545
115580,0.07714507595210077
252774,0.08685197330143941
157966,0.08090470207782813
287922,0.07766056253036782
125552,0.07622381237335756
326418,0.07938058658932612
318686,0.08601958647768437
330837,0.08220374919290531
165530,0.07822903688487169
291584,0.08906750822618484
262321,0.08005222664605517
407053,0.07790322258406893
308410,0.0944658936781894
303264,0.08340440980200041
134045,0.08780547309423492
265961,0.08091281955026629
412557,0.08627685640175191
243283,0.08652978613303211
329893,0.08420324557698154
358342,0.08048606044885553
160028,0.09072617588255655
403422,0.08415458519056963
129442,0.08635735798356303
131352,0.08891885112638757
172547,0.07907095726241607
316065,0.08384812428521225
369767,0.08823650348885176
170953,0.08282157839346711
235253,0.07433840569785566
120759,0.0770582742365093
266329,0.0911196009336981
414960,0.07509900539402915
189966,0.08787761104702727
119391,0.09286709481667742
204228,0.0796557273893343
142650,0.08964574720966505
419791,0.08144653660863412
229117,0.0917806462337192
427646,0.08257563640038974
286169,0.08888210541635647
201630,0.07849125088936143
437393,0.07615881506507062
265993,0.08516942713719255
254837,0.08985610918704354
146815,0.086595972167512
333262,0.08130435815583872
190461,0.08470636260728116
390011,0.08721838940342659
144390,0.0769502521168185
390073,0.08355390060827805
165171,0.08607228003082383
284152,0.09258845108431979
323312,0.08512787822637714
195891,0.08080119107204542
364310,0.08803992634123331
405402,0.08832957909265984
386255,0.0770926483452577
188722,0.084735150482934
117616,0.08865365847970126
340104,0.08060213421346557
442902,0.07687282207199288
115396,0.08247820686536222
447235,0.08714562203425605
203822,0.08855709635528894
283523,0.08060357755466996
269149,0.08478811745810517
442468,0.0909510713157776
351385,0.08245700763935074
146984,0.07958236904834931
365518,0.07920371067305283
188875,0.08972729454308422
398862,0.08047090742635135
273503,0.09201779882475719
216020,0.08195749234414665
185919,0.08006584459704788
315644,0.07779002055694066
176957,0.08470819992521185
353031,0.07686804412478276
400936,0.08482231244724585
424241,0.0819115113290372
348833,0.08148787653226108
191371,0.08689643766086029
132732,0.07853100967426196
224363,0.07737515901372495
419141,0.08396011703138943
183832,0.08175442480219493
169048,0.08828039182228667
399160,0.08336669302932694
136808,0.08676742595640848
103484,0.07816705113418551
111318,0.09171275837844652
195506,0.0836519053811319
295711,0.08873028317978389
184074,0.07713728473603597
405906,0.07908290010677631
221059,0.07794855660945653
315198,0.08675448831669975
319949,0.07976801634155782
386774,0.08178644246911529
178343,0.08103217135118572
183119,0.0824986788608848
277673,0.07664448697438883
287796,0.08323758678739682
369936,0.07928914384408131
333268,0.08560379775101484
402993,0.09098353665037204
326284,0.08118144582624374
303817,0.0934437400800414
320561,0.08084215946990665
131906,0.08141330133952444
438662,0.0825749153522516
126689,0.08044009064833237
113410,0.08969470369281449
370330,0.08731994613385065
320429,0.08438302683495971
254850,0.08057239615893491
238361,0.08110644728980665
283013,0.08986672897110172
108592,0.08684555124319321
292735,0.07486551755476928
198331,0.08005005580079562
427054,0.08051779932520578
434735,0.07864039476478706
186170,0.08148384669265143
453314,0.08112879215385743
217342,0.08382030979585593
292288,0.08399535939020226
449364,0.09064856470622147
379123,0.08197650992334185
237193,0.08540648381261985
377362,0.08313681941503571
164892,0.08073985293115625
373328,0.08347078926311521
453113,0.07988314290101729
376537,0.09024047821333579
239801,0.07974437949053162
270317,0.08018236264636948
350480,0.08321397003606049
355237,0.08583143250701669
379080,0.09164402131104402
269623,0.07645355499183895
171497,0.08253878610648413
270753,0.07804774043487125
351740,0.08983501200110337
121215,0.08506493530478695
106527,0.0848355745039087
158806,0.08336810205108636
130966,0.07622836534560104
147127,0.07969274801661351
451873,0.08817251262353842
313326,0.08520777051124674
449760,0.09453910627421526
438721,0.08189543853054665
323005,0.08555762439545885
408015,0.09096063619031991
140563,0.08623599365167073
407692,0.0858476780676879
293377,0.08726726504333762
354738,0.08467908059383303
452545,0.08246270896911428
295056,0.08640612963581594
172073,0.08352687468858182
210190,0.08820707722912538
247758,0.07923569519580892
110989,0.08707880354882264
116726,0.09229872197311044
242970,0.08707076194554812
371417,0.08189921954484806
366078,0.08685303935162558
183475,0.08046576025066278
325714,0.08525655014807867
207054,0.09090216784209379
364948,0.09150890183612771
364105,0.08879123932313104
317593,0.08427303969184559
423132,0.09227112649034093
444933,0.08514927743256684
212238,0.0797690973112437
308346,0.08653449238495892
383433,0.08655332836611503
180318,0.0826444477450343
126738,0.07825846315023723
394943,0.08962811767805685
326785,0.08438718880959438
123851,0.09004143070961013
411939,0.08750163820074981
429415,0.08320738590461717
142921,0.09046010325933772
355870,0.07699915664753768
168521,0.08664311544728046
147061,0.07427499874803403
205879,0.08535660026575864
170284,0.08994277069035848
225766,0.07717392526259134
184876,0.07959176361838452
186960,0.08599218310003384
399585,0.08664316043226702
151558,0.08111113386820541
332786,0.08311226168629983
411217,0.08881082301670064
257244,0.08732860554081588
440425,0.07416259473879055
206806,0.08922924972698658
114667,0.07825305798567044
246849,0.0828147771032784
228102,0.08905400251538031
166309,0.09090250886286133
137591,0.0800087795150701
168107,0.0889419043536831
132276,0.0863470698688571
224270,0.08107244521691329
404689,0.07699963529579104
332759,0.08113108368191216
187448,0.08500698593234804
332266,0.07886184530964191
317083,0.08365135785977185
323171,0.07743889481727471
239104,0.08061157930279732
124441,0.08579675449068369
337546,0.07915835430991554
177460,0.08812526197420414
187585,0.08344905502940328
185332,0.08406935934939479
420260,0.07812073204034965
285665,0.08486829155402915
398967,0.09094901618869791
349363,0.08158632967232404
169772,0.08683292962721195
167751,0.08089561165896574
109000,0.08672019618989951
246525,0.08693759483075075
217383,0.08559096604373506
111182,0.07998331542006647
320297,0.08447588435556411
279713,0.0930542038668103
229074,0.08030944470259023
264875,0.07675176977955453
347120,0.0858233561006489
413757,0.08400672081951113
358911,0.08254096160006283
194150,0.08062779550476167
177065,0.07368557267952526
279439,0.08445816602234628
303551,0.08032074540564424
431815,0.08594810647856238
453551,0.07244892684106675
158332,0.08785829453469304
224651,0.08218981499188688
413478,0.08265882820745986
329605,0.08737073038403402
164148,0.07847562212141192
323620,0.0854257996834387
362308,0.08704635588779809
230517,0.085293513205497
164972,0.07985905057669368
156782,0.08945538636378256
221080,0.08025588757910423
115500,0.08669911996199287
157456,0.08570821974864215
301195,0.08922472179799666
207043,0.09341078902561617
245992,0.08780571774293681
445972,0.0823216799114775
355584,0.08568558332844255
211062,0.09169868521911245
226539,0.07765053737255768
301588,0.08532300556573946
134765,0.07981889112498261
366082,0.0739901872398886
104391,0.07683448005899206
110766,0.08486950530122439
215791,0.08089172402363003
357215,0.09088609286659184
215064,0.08201462592374237
449745,0.07500478418458778
407927,0.07912056014532658
217795,0.08712017534969368
446643,0.08613102458580862
162031,0.08878762021637528
263799,0.08224563525747355
307384,0.08481304356775006
297389,0.08676120757449958
371332,0.08308307808862571
146535,0.08678646628185545
332574,0.09243916081410966
161283,0.0893588731661011
264095,0.08838451831387041
129003,0.08137124928128239
103286,0.08468098192948015
227912,0.0894745293216966
367651,0.07805983059785529
231343,0.08497012401897817
436311,0.07826849273722351
193464,0.07943336774191394
237475,0.08302894277338417
265895,0.09591707440610453
267738,0.07862290016816369
408580,0.08493441083712937
369788,0.07972403369920832
450110,0.0793155838592663
313139,0.0850893148423825
276359,0.08220218263448283
303277,0.08682098602749892
273289,0.07976864728250714
437157,0.08318708040650853
326074,0.08269293403802412
332694,0.07824668290863379
314894,0.08916955821558974
106881,0.08588840766884014
233858,0.08596327406895563
110098,0.08692545921840752
258842,0.0809009620454666
431080,0.08911488062107503
402708,0.08366814402909796
209665,0.09143321495894131
374101,0.08686441157054976
371901,0.09354137671085905
250022,0.0839915290443715
386254,0.0795931193065574
202079,0.08898042994478672
319475,0.08211859247485556
433785,0.08849278136928602
229782,0.0853844975729616
325380,0.08202040550186232
428690,0.0801016583547325
361252,0.08460160121807331
342322,0.08421627270378686
149471,0.07940268693166684
164822,0.08414640917194985
449213,0.08472807993652236
117087,0.08043012918446985
306576,0.07532729612973767
350017,0.07735341803735772
368484,0.0808616208565742
323956,0.0844949484282192
279110,0.08555852927290966
120921,0.07930542564861594
334871,0.0889814627703036
208170,0.08962499081747091
349992,0.07721674828840025
162420,0.082035388326582
453403,0.07691752527570131
145677,0.08069858253224593
105802,0.08166202365669788
389714,0.08318753041378148
375485,0.07893039676204439
380785,0.08060148789610115
342451,0.08465193696904065
381152,0.08125679222396262
313830,0.086027902041005
329177,0.0809852403929916
291696,0.09027925479674836
177275,0.08564893185232995
360882,0.0803141191414566
206747,0.09493926715554396
283438,0.07856274663351735
202573,0.08790459426041929
427657,0.08425783387866252
270861,0.07612948767774494
163729,0.07765494936967919
229767,0.07516247009532032
385142,0.08062258909466588
150289,0.08058108743737666
129141,0.0894484435450908
180323,0.07805056493709633
233509,0.09057000066001311
281007,0.08220942063472661
251965,0.08439490686432773
336199,0.08016369624048264
446803,0.08122740856137561
346723,0.08163252977274152
401751,0.07724314055770448
198309,0.07983358523586363
119232,0.08678194628646164
242319,0.08302288690171712
394445,0.08383278572840826
266380,0.0860928963943051
430639,0.07690685549106174
263803,0.0841262594570379
185349,0.08388957726068197
271675,0.08171069935753551
338804,0.08529789799839994
305826,0.09363042023997968
142727,0.09139933210972326
246798,0.08125664440706516
249883,0.08593353525293264
107847,0.0783261917000331
226720,0.08647419115873432
292968,0.07600799872092029
205822,0.08535580282623055
426192,0.08298718332566624
279300,0.08733670577929324
232925,0.08250145070922003
253628,0.07672006843573043
264451,0.08425952255924249
359038,0.08398629074969906
390230,0.08926126256887008
212293,0.08087316465175842
132767,0.08506279591758742
186490,0.08371584709923006
160398,0.0879289412084729
123210,0.08188793939530334
432696,0.09061385123176813
225351,0.08135788824329465
401067,0.08308874767296945
365532,0.08645041337407805
287732,0.0886814986497608
201544,0.08197756869644485
174072,0.09132774588499089
242148,0.0794803228207833
150845,0.07625275042363398
403944,0.07874249595026465
255319,0.08685427467083402
214315,0.08609032054856634
357005,0.0791713139035585
398051,0.09029588887661757
201442,0.07697132462416645
323324,0.08284149609038187
395940,0.08182577956980185
238270,0.08379946523860544
108985,0.08660490311138799
287764,0.08503230992764163
438979,0.08282136325085089
266805,0.08484562587142161
336101,0.08265278205783184
204403,0.07747540334927269
141596,0.08830879058296155
314986,0.07634348499247398
384198,0.08752861269290005
247802,0.081437797206296
419582,0.09008829978304049
350677,0.0851977599391415
221327,0.08280811645459872
443854,0.08433865965851854
358910,0.08216977371086553
117853,0.08203251080498007
447745,0.08663524687516672
141644,0.08896465473482493
411974,0.07596556744062173
218119,0.08026550060432787
307561,0.08845648834539979
402263,0.0865375942889645
381734,0.08856639729600681
398676,0.07971868719038391
340610,0.09290938197304875
323588,0.08092576644807867
166994,0.07701467029556733
207428,0.08296813285714602
166521,0.07784453770924016
431931,0.08666129472876097
392317,0.08846665217540799
330299,0.08315707143619586
221626,0.0816130966874823
229130,0.08399439056989998
394857,0.08035382257253124
144324,0.09085642002766686
114501,0.08551577119555717
434027,0.08104276286992919
182450,0.08019026449226359
130528,0.08061127837774741
277701,0.0824544876462062
317730,0.09052966759739672
345021,0.08214050041335065
428636,0.08822227325493372
348216,0.08583930854063228
406051,0.07755691119693409
302145,0.09225437856359965
132211,0.08274298706007938
427041,0.0809077311623125
154974,0.08297891869308048
196071,0.07671533605798818
223688,0.08281064199907119
318263,0.08206582258355637
248605,0.08468483495205213
343990,0.08318935632999841
228295,0.08431980631817539
216655,0.09475241334768239
373480,0.08065133480237184
196242,0.08485765279322442
381449,0.09471959583454533
381421,0.08656421996928748
263243,0.08416074658606099
164142,0.08626621030884954
120936,0.08377956389692193
425969,0.07880474164044717
106804,0.09392073752251409
391327,0.07773522766957296
409443,0.09079682801109296
427048,0.08509363877523404
337460,0.07944503238152939
142752,0.07939678740995858
255832,0.08499076002619176
165624,0.09271661144093504
203366,0.08551422128719123
123091,0.08585934467310168
321092,0.07995527883276134
432282,0.08443120083701357
424001,0.08818191747622564
194149,0.08134715698552514
269750,0.07960537888967631
162630,0.0789149588654033
211863,0.08587093135746494
235592,0.0883072083005377
407648,0.08609974348122211
422748,0.08544823833821887
284283,0.08520816993798533
271496,0.0819671537271011
143593,0.08758803406631707
375182,0.08180518596319288
433392,0.07889542972700074
232279,0.0839916325210862
396530,0.07930212133271008
434784,0.09150733472624123
296758,0.07831581486894093
257585,0.07913847578942532
138480,0.08036249497374062
392423,0.08773657239039372
264744,0.0791175283912397
358884,0.0842863756933934
391461,0.08978818198501075
219935,0.08284906673800152
196585,0.09010426114988006
184318,0.0896404503302529
119012,0.08552364725432914
180550,0.07945491213703612
266833,0.08266834222567258
441354,0.08864591954100018
346536,0.08741532970855882
403960,0.09124603424399588
163013,0.08942816241276576
288838,0.09094018431279098
